Lat,Lon,BS
-33.1479,-62.4954,Bajo
-33.3111,-62.576698,Bajo
-33.247261,-62.572529,Bajo
-33.32558,-62.51139,Bajo
-33.2314,-62.50825,Bajo
-33.1888,-62.512,Bajo
-33.25285,-62.52598,Bajo
-33.15069,-62.37533,Bajo
-32.700237,-62.106487,Bajo
-33.243427,-62.430668,Bajo
-33.183975,-62.396538,Bajo
-33.367115,-62.541523,Bajo
-33.251228,-62.278,Bajo
-33.272099,-62.194,Bajo
-33.2725,-62.1087,Bajo
-33.260399,-62.069401,Bajo
-33.3257,-62.1112,Bajo
-33.2741,-62.1457,Bajo
-33.274574,-62.063225,Bajo
-33.37263,-62.042465,Bajo
-33.2486,-62.059502,Bajo
-33.302269,-62.10331,Bajo
-33.3846,-62.2408,Bajo
-33.305199,-62.1791,Bajo
-33.35253,-62.23358,Bajo
-33.326599,-62.099602,Bajo
-33.3671,-62.202999,Bajo
-33.312,-62.1634,Bajo
-33.377258,-62.15942,Bajo
-33.29465,-62.40402,Bajo
-33.32597,-62.09918,Bajo
-33.340599,-62.152,Bajo
-33.390598,-62.215302,Bajo
-33.242344,-62.265575,Bajo
-33.35353,-62.52844,Bajo
-33.41637,-62.60587,Bajo
-33.38566,-62.46669,Bajo
-33.41967,-62.45821,Bajo
-33.39487,-62.42774,Bajo
-33.243183,-62.29292,Bajo
-33.46037,-62.448063,Bajo
-33.47123,-62.333569,Bajo
-33.4914,-62.30103,Bajo
-33.47862,-62.33466,Bajo
-33.472462,-62.349121,Bajo
-33.52718,-62.270309,Bajo
-33.46288,-62.34953,Bajo
-33.46183,-62.32729,Bajo
-33.47793,-62.347477,Bajo
-33.483047,-62.365948,Bajo
-33.593948,-62.513409,Bajo
-33.52291,-62.39177,Bajo
-33.63487,-62.33023,Bajo
-33.649731,-62.411018,Bajo
-33.62967,-62.45894,Bajo
-33.65894,-62.41944,Bajo
-33.59951,-62.351021,Bajo
-33.388809,-62.224972,Bajo
-33.623196,-62.410286,Bajo
-33.624207,-62.399563,Bajo
-33.592522,-62.627571,Bajo
-33.57954,-62.623177,Bajo
-31.1523,-65.0952,Bajo
-31.65909,-65.475327,Bajo
-31.495598,-65.312126,Bajo
-31.43699,-65.25104,Bajo
-31.31525,-65.14497,Bajo
-31.37451,-65.13987,Bajo
-31.34595,-65.09006,Bajo
-31.32193,-65.081635,Bajo
-31.52927,-65.69346,Bajo
-31.397591,-65.47438,Bajo
-31.3174,-65.09,Bajo
-34.06656,-63.32911,Bajo
-34.452217,-63.764648,Bajo
-34.12776,-63.53823,Bajo
-34.152657,-63.391773,Bajo
-34.157238,-63.369053,Bajo
-34.10767,-63.523911,Bajo
-34.32722,-63.440887,Bajo
-34.234512,-63.808594,Bajo
-34.011421,-63.88485,Bajo
-34.143635,-63.407593,Bajo
-34.10718,-62.67875,Bajo
-33.87851,-63.95037,Bajo
-33.59186,-63.52112,Bajo
-33.9491,-63.8666,Bajo
-33.993839,-63.94421,Bajo
-33.92278,-63.92371,Bajo
-33.85752,-63.91313,Bajo
-34.009659,-63.902309,Bajo
-33.99431,-63.95749,Bajo
-33.858158,-63.912891,Bajo
-33.9953,-63.95947,Bajo
-33.867939,-63.93993,Bajo
-34.597042,-63.984375,Bajo
-31.311581,-64.473671,Bajo
-31.1729,-64.5366,Bajo
-30.991,-64.5047,Bajo
-30.788576,-64.563947,Bajo
-32.747299,-64.456787,Bajo
-32.69346,-64.54171,Bajo
-32.759689,-64.520439,Bajo
-33.18732,-64.44333,Bajo
-32.78484,-64.24839,Bajo
-32.64433,-64.38158,Bajo
-32.575974,-64.3094,Bajo
-32.85227,-64.32988,Bajo
-32.708881,-64.331688,Bajo
-32.82698,-64.20662,Bajo
-32.713089,-64.394707,Bajo
-32.85417,-64.51694,Bajo
-32.812599,-64.539642,Bajo
-32.814075,-64.50125,Bajo
-32.63019,-64.48876,Bajo
-32.7263,-64.35092,Bajo
-32.670349,-64.446693,Bajo
-33.03536,-64.28049,Bajo
-32.82105,-64.50426,Bajo
-32.65881,-64.43435,Bajo
-32.66891,-64.28888,Bajo
-33.003239,-64.363991,Bajo
-32.95079,-64.42839,Bajo
-32.63027,-64.50862,Bajo
-32.940819,-64.32032,Bajo
-32.76357,-64.51046,Bajo
-32.697208,-64.335152,Bajo
-32.71398,-64.55995,Bajo
-32.8391,-64.571602,Bajo
-32.84849,-64.47066,Bajo
-32.85028,-64.66216,Bajo
-32.67402,-64.6216,Bajo
-32.81929,-64.533386,Bajo
-32.85176,-64.18545,Bajo
-32.87656,-64.43587,Bajo
-32.6815,-64.37734,Bajo
-32.745468,-64.342812,Bajo
-32.848591,-64.420479,Bajo
-32.854721,-64.358589,Bajo
-32.745522,-64.499634,Bajo
-32.65765,-64.48011,Bajo
-33.15309,-64.446014,Bajo
-33.366104,-64.0863,Bajo
-32.68589,-64.32245,Bajo
-33.015221,-64.184135,Bajo
-32.80124,-64.33542,Bajo
-32.95314,-64.357086,Bajo
-32.59341,-64.47588,Bajo
-32.875835,-64.616035,Bajo
-32.524837,-64.354126,Bajo
-33.148933,-64.31911,Bajo
-32.835606,-64.246284,Bajo
-33.073608,-64.389442,Bajo
-33.243587,-64.48333,Bajo
-32.528534,-64.138824,Bajo
-33.01213,-64.608116,Bajo
-33.032658,-64.27044,Bajo
-33.153751,-64.726517,Bajo
-33.048695,-64.138466,Bajo
-33.08367,-64.19418,Bajo
-33.00224,-64.38382,Bajo
-33.065781,-64.243668,Bajo
-33.08514,-64.59143,Bajo
-32.994381,-64.307167,Bajo
-33.01812,-64.44168,Bajo
-33.07256,-64.50351,Bajo
-33.13179,-64.309372,Bajo
-33.06332,-64.66976,Bajo
-33.02151,-64.48855,Bajo
-32.94034,-64.6012,Bajo
-33.07755,-64.51562,Bajo
-32.986969,-64.659538,Bajo
-32.99093,-64.39258,Bajo
-33.140461,-64.29248,Bajo
-33.07252,-64.32051,Bajo
-32.97274,-64.64404,Bajo
-32.987122,-64.629868,Bajo
-33.069462,-64.249588,Bajo
-32.87324,-64.59906,Bajo
-32.968281,-64.750908,Bajo
-33.049301,-64.664429,Bajo
-33.0301,-64.42894,Bajo
-33.073292,-64.575272,Bajo
-33.01156,-64.65241,Bajo
-33.12849,-64.190811,Bajo
-33.04762,-64.80505,Bajo
-32.77875,-64.63664,Bajo
-33.00506,-64.70101,Bajo
-32.816,-64.59735,Bajo
-33.057308,-64.353416,Bajo
-33.03606,-64.20889,Bajo
-33.0243,-64.35475,Bajo
-33.22109,-64.27055,Bajo
-33.01158,-64.39076,Bajo
-33.0786,-64.20658,Bajo
-32.76286,-64.60459,Bajo
-33.08968,-64.29873,Bajo
-33.08062,-64.29648,Bajo
-33.244339,-64.398407,Bajo
-32.836811,-64.721336,Bajo
-32.81942,-64.55874,Bajo
-32.95689,-64.75008,Bajo
-32.94759,-64.611641,Bajo
-32.81404,-64.61418,Bajo
-32.98123,-64.66948,Bajo
-32.95705,-64.58666,Bajo
-32.88284,-64.64669,Bajo
-33.24895,-64.34918,Bajo
-33.233719,-64.377228,Bajo
-33.11964,-64.46709,Bajo
-32.99772,-64.62489,Bajo
-33.00171,-64.63151,Bajo
-32.93591,-64.70514,Bajo
-32.828541,-64.530296,Bajo
-33.07463,-64.32139,Bajo
-33.17046,-64.29696,Bajo
-32.974,-64.69911,Bajo
-32.451633,-64.205582,Bajo
-32.907379,-64.63327,Bajo
-32.85761,-64.63964,Bajo
-32.976448,-64.719902,Bajo
-33.203381,-63.951771,Bajo
-33.19599,-64.1201,Bajo
-33.28888,-64.04502,Bajo
-33.272442,-63.977058,Bajo
-33.34126,-63.98105,Bajo
-33.32032,-64.05009,Bajo
-33.229401,-63.89875,Bajo
-33.28272,-63.94453,Bajo
-33.26306,-64.14335,Bajo
-33.402618,-64.157516,Bajo
-33.40522,-64.116768,Bajo
-33.4078,-64.04235,Bajo
-33.41987,-64.12979,Bajo
-33.21077,-64.17847,Bajo
-33.229721,-64.183327,Bajo
-33.26295,-64.08321,Bajo
-33.37198,-64.16373,Bajo
-33.20536,-64.038651,Bajo
-33.294922,-63.910351,Bajo
-33.335121,-64.124649,Bajo
-33.318508,-64.025429,Bajo
-33.21257,-64.160034,Bajo
-33.22842,-64.168587,Bajo
-32.831219,-64.706734,Bajo
-33.25272,-63.947109,Bajo
-33.179291,-64.580261,Bajo
-33.18937,-64.74046,Bajo
-33.221935,-64.43821,Bajo
-33.10732,-64.64316,Bajo
-33.15235,-64.71738,Bajo
-33.052898,-64.3657,Bajo
-33.21062,-65.04824,Bajo
-33.14667,-64.89479,Bajo
-33.17865,-64.58053,Bajo
-33.379101,-64.462761,Bajo
-33.185501,-64.7911,Bajo
-33.127571,-64.797951,Bajo
-33.115719,-64.869057,Bajo
-32.613033,-64.458221,Bajo
-32.537552,-64.393883,Bajo
-32.637901,-64.3993,Bajo
-32.547825,-64.421165,Bajo
-32.5455,-64.5176,Bajo
-32.336287,-64.110628,Bajo
-32.60581,-64.42293,Bajo
-32.4597,-64.4194,Bajo
-32.4634,-64.3563,Bajo
-32.61694,-64.379951,Bajo
-32.4897,-64.387604,Bajo
-32.533035,-64.39781,Bajo
-32.427299,-64.377602,Bajo
-32.396816,-64.39279,Bajo
-32.634157,-64.420857,Bajo
-32.52209,-64.34986,Bajo
-32.40223,-64.37115,Bajo
-32.469601,-64.203552,Bajo
-32.521583,-64.137814,Bajo
-32.601353,-64.14959,Bajo
-32.4641,-64.0579,Bajo
-33.0687,-64.21016,Bajo
-33.04052,-64.18309,Bajo
-33.301,-64.412,Bajo
-33.290871,-64.550301,Bajo
-33.300659,-64.410103,Bajo
-33.1625,-64.56381,Bajo
-33.621922,-64.538017,Bajo
-33.4309,-64.3902,Bajo
-33.247066,-64.58528,Bajo
-33.55323,-65.006905,Bajo
-33.29264,-64.72998,Bajo
-33.282497,-64.61802,Bajo
-33.65118,-64.6507,Bajo
-33.623154,-64.598854,Bajo
-32.98296,-64.191566,Bajo
-33.51672,-64.662277,Bajo
-33.61591,-64.47322,Bajo
-33.63898,-64.53686,Bajo
-33.6514,-64.45039,Bajo
-33.750801,-64.686111,Bajo
-33.43565,-64.547234,Bajo
-33.61731,-64.44803,Bajo
-33.51306,-64.55115,Bajo
-33.60742,-64.41052,Bajo
-33.76836,-64.703598,Bajo
-33.56323,-64.73613,Bajo
-33.7411,-64.9184,Bajo
-33.49918,-64.71206,Bajo
-33.60976,-64.71978,Bajo
-33.87931,-64.6534,Bajo
-33.50043,-64.68122,Bajo
-33.5299,-64.76508,Bajo
-33.50325,-64.686783,Bajo
-33.59861,-64.43773,Bajo
-33.64195,-64.64926,Bajo
-33.47357,-64.69212,Bajo
-33.53046,-64.69129,Bajo
-33.51452,-64.57704,Bajo
-33.598808,-64.800201,Bajo
-33.570789,-64.770851,Bajo
-33.47038,-64.89944,Bajo
-33.68036,-64.64277,Bajo
-33.72327,-64.58014,Bajo
-33.62633,-64.55374,Bajo
-33.588032,-64.450127,Bajo
-33.512539,-64.669151,Bajo
-33.6273,-64.61819,Bajo
-33.47332,-64.57217,Bajo
-33.58572,-64.557205,Bajo
-33.47566,-64.67697,Bajo
-33.60347,-64.71893,Bajo
-33.605511,-64.428619,Bajo
-33.367661,-64.50856,Bajo
-33.48835,-64.78182,Bajo
-33.39587,-64.733521,Bajo
-33.40965,-64.51754,Bajo
-33.414299,-64.534859,Bajo
-33.430271,-64.729362,Bajo
-33.41703,-64.740379,Bajo
-33.40764,-64.52455,Bajo
-33.31662,-64.85525,Bajo
-33.27562,-64.728058,Bajo
-33.3045,-64.64171,Bajo
-33.3005,-64.82218,Bajo
-33.69786,-64.60998,Bajo
-33.28021,-64.66198,Bajo
-33.45578,-64.65272,Bajo
-33.27692,-64.576492,Bajo
-33.4655,-64.7259,Bajo
-33.38739,-64.637543,Bajo
-33.31834,-64.670151,Bajo
-33.65416,-64.88985,Bajo
-33.343479,-64.710289,Bajo
-33.35461,-64.67323,Bajo
-33.28508,-64.80648,Bajo
-33.37481,-64.58921,Bajo
-33.357029,-64.902542,Bajo
-33.342731,-64.670532,Bajo
-33.60726,-65.10949,Bajo
-33.48511,-65.0947,Bajo
-33.52793,-64.94014,Bajo
-33.40239,-64.90137,Bajo
-33.49277,-64.88057,Bajo
-33.33012,-64.899078,Bajo
-33.41262,-64.97981,Bajo
-33.39963,-64.73577,Bajo
-33.39474,-64.80831,Bajo
-33.48445,-64.83114,Bajo
-33.379082,-64.559967,Bajo
-33.28331,-64.62108,Bajo
-33.26,-64.5489,Bajo
-33.2872,-64.63963,Bajo
-33.42231,-64.5375,Bajo
-33.25798,-64.61054,Bajo
-33.25845,-64.585709,Bajo
-33.253948,-64.59163,Bajo
-33.276081,-64.547836,Bajo
-33.387,-64.62133,Bajo
-33.283475,-64.577788,Bajo
-33.19944,-64.741402,Bajo
-33.25646,-64.57709,Bajo
-33.22866,-64.42444,Bajo
-33.18584,-64.55359,Bajo
-33.201511,-64.566338,Bajo
-33.17358,-64.45884,Bajo
-33.14962,-64.568718,Bajo
-33.37634,-64.46696,Bajo
-33.369526,-64.444992,Bajo
-33.35754,-64.448318,Bajo
-33.28198,-64.40046,Bajo
-33.36522,-64.45163,Bajo
-33.35602,-64.49185,Bajo
-33.300114,-64.690254,Bajo
-33.1743,-64.94121,Bajo
-33.22337,-64.63912,Bajo
-33.18431,-64.60288,Bajo
-33.246201,-64.729759,Bajo
-33.174778,-64.6859,Bajo
-33.14689,-64.8604,Bajo
-33.26115,-64.414474,Bajo
-33.32033,-64.33563,Bajo
-33.30747,-64.43209,Bajo
-33.065845,-64.482018,Bajo
-33.2805,-64.4117,Bajo
-33.212608,-65.004463,Bajo
-33.17841,-64.86222,Bajo
-33.44569,-64.474937,Bajo
-33.143871,-64.845802,Bajo
-33.26208,-65.10339,Bajo
-33.505951,-64.573669,Bajo
-33.082836,-64.684525,Bajo
-33.29107,-64.3216,Bajo
-33.06822,-64.67819,Bajo
-33.06643,-64.60203,Bajo
-33.0942,-64.622917,Bajo
-33.23327,-64.57167,Bajo
-33.27257,-65.00662,Bajo
-33.2015,-64.4342,Bajo
-33.29554,-64.353828,Bajo
-33.408401,-64.040749,Bajo
-34.00499,-64.09838,Bajo
-33.95801,-64.42984,Bajo
-33.92337,-64.408501,Bajo
-34.064,-64.2795,Bajo
-34.001911,-64.528389,Bajo
-34.10638,-64.4733,Bajo
-33.979309,-64.495613,Bajo
-34.18685,-64.42005,Bajo
-33.925999,-64.455399,Bajo
-34.01683,-64.42778,Bajo
-34.1002,-64.2749,Bajo
-34.025711,-64.250351,Bajo
-33.94738,-64.03499,Bajo
-33.924,-64.20974,Bajo
-33.95665,-64.3167,Bajo
-33.78336,-64.44536,Bajo
-33.82656,-64.45755,Bajo
-33.792992,-64.357552,Bajo
-33.844391,-64.480927,Bajo
-34.113174,-64.58541,Bajo
-33.50223,-64.06471,Bajo
-33.57279,-64.11397,Bajo
-33.653717,-64.31012,Bajo
-33.62037,-64.02135,Bajo
-33.623562,-63.907982,Bajo
-33.62822,-64.04055,Bajo
-33.50387,-64.32495,Bajo
-33.464851,-64.450737,Bajo
-33.4536,-64.24823,Bajo
-33.64758,-64.33007,Bajo
-33.54934,-64.44285,Bajo
-33.50321,-64.51216,Bajo
-33.457649,-64.429649,Bajo
-33.5518,-64.217102,Bajo
-33.61726,-64.31208,Bajo
-33.48958,-64.31538,Bajo
-33.50472,-64.32889,Bajo
-33.670494,-64.33993,Bajo
-33.347,-64.32003,Bajo
-33.50804,-64.30656,Bajo
-33.476,-64.30764,Bajo
-33.64344,-64.199051,Bajo
-33.504673,-64.247536,Bajo
-33.50359,-64.493927,Bajo
-33.47668,-64.48605,Bajo
-33.64479,-64.10716,Bajo
-33.63409,-64.003197,Bajo
-33.53274,-64.0383,Bajo
-33.46725,-64.12383,Bajo
-33.558281,-64.013557,Bajo
-33.564468,-63.987289,Bajo
-33.456741,-64.046677,Bajo
-33.58411,-63.91536,Bajo
-33.6089,-64.03991,Bajo
-33.5836,-64.0801,Bajo
-33.456749,-64.03875,Bajo
-33.6377,-64.17336,Bajo
-33.636318,-63.94733,Bajo
-33.34298,-64.6249,Bajo
-33.49686,-64.11893,Bajo
-33.608898,-64.045883,Bajo
-33.664539,-64.160797,Bajo
-33.57899,-64.07506,Bajo
-33.56306,-64.0647,Bajo
-33.56403,-64.0352,Bajo
-33.641441,-64.02903,Bajo
-33.60807,-64.02556,Bajo
-33.595356,-64.12077,Bajo
-33.6001,-64.1281,Bajo
-33.643478,-64.005676,Bajo
-32.777077,-64.00944,Bajo
-32.785919,-64.196915,Bajo
-32.756481,-64.097908,Bajo
-32.893219,-64.012177,Bajo
-32.86759,-64.13639,Bajo
-32.95875,-64.08491,Bajo
-32.9193,-64.0891,Bajo
-33.10587,-64.02964,Bajo
-33.10602,-64.01755,Bajo
-33.05989,-64.11761,Bajo
-32.79874,-64.05007,Bajo
-33.11647,-64.04529,Bajo
-32.90657,-64.03145,Bajo
-31.153021,-63.302731,Bajo
-31.2694,-63.195961,Bajo
-31.257099,-63.252201,Bajo
-31.0143,-63.3478,Bajo
-31.258,-63.4423,Bajo
-31.18289,-63.210892,Bajo
-31.22647,-63.35916,Bajo
-31.16352,-63.218062,Bajo
-31.1738,-63.363998,Bajo
-31.041666,-63.115555,Bajo
-31.33074,-63.634361,Bajo
-31.338976,-63.662338,Bajo
-31.238731,-63.55647,Bajo
-31.000914,-63.60445,Bajo
-31.1827,-63.6053,Bajo
-30.923531,-63.736061,Bajo
-30.9649,-63.7254,Bajo
-31.085199,-63.6931,Bajo
-31.04712,-63.7432,Bajo
-31.32947,-63.83144,Bajo
-31.4103,-63.9009,Bajo
-31.1308,-63.7988,Bajo
-31.35629,-63.9485,Bajo
-31.2512,-63.91804,Bajo
-31.442345,-63.905064,Bajo
-31.2818,-63.9284,Bajo
-31.24388,-63.88498,Bajo
-31.39931,-63.87204,Bajo
-31.40135,-63.84161,Bajo
-31.4731,-63.8082,Bajo
-31.4011,-63.9449,Bajo
-31.286623,-63.868099,Bajo
-31.51837,-63.93013,Bajo
-30.82121,-63.64634,Bajo
-30.5469,-63.4819,Bajo
-30.85684,-63.579529,Bajo
-30.97968,-63.24681,Bajo
-30.67926,-63.21969,Bajo
-30.78914,-63.19116,Bajo
-30.7377,-63.295601,Bajo
-30.9225,-63.1845,Bajo
-30.75808,-63.20858,Bajo
-31.3531,-63.3232,Bajo
-31.0926,-63.151,Bajo
-30.903521,-62.886219,Bajo
-31.20578,-63.223068,Bajo
-29.728309,-63.500633,Bajo
-30.00633,-63.72456,Bajo
-29.730398,-63.56955,Bajo
-29.85473,-63.49251,Bajo
-29.900097,-63.720737,Bajo
-30.29514,-62.96091,Bajo
-29.95947,-63.4355,Bajo
-30.13686,-63.54619,Bajo
-30.061962,-63.61084,Bajo
-30.172581,-63.60928,Bajo
-30.06633,-63.83289,Bajo
-31.58337,-63.50033,Bajo
-31.5675,-63.52333,Bajo
-31.49468,-63.60992,Bajo
-31.49788,-63.65524,Bajo
-31.54371,-63.498,Bajo
-31.543224,-63.514027,Bajo
-31.55228,-63.49708,Bajo
-31.565523,-63.520817,Bajo
-31.5776,-63.5494,Bajo
-31.597059,-63.57058,Bajo
-31.519142,-63.56226,Bajo
-31.68157,-63.67749,Bajo
-31.65709,-63.662918,Bajo
-31.64551,-63.623341,Bajo
-31.64808,-63.5796,Bajo
-31.58973,-63.63593,Bajo
-31.56625,-63.64689,Bajo
-31.642664,-63.667046,Bajo
-31.60178,-63.70706,Bajo
-31.663862,-63.710228,Bajo
-31.58363,-63.71828,Bajo
-31.617245,-63.849663,Bajo
-31.58625,-63.81094,Bajo
-31.62054,-63.85227,Bajo
-31.550171,-63.841061,Bajo
-31.617649,-63.842651,Bajo
-31.672375,-63.931435,Bajo
-31.74753,-63.83685,Bajo
-31.99558,-63.72108,Bajo
-31.93576,-63.590199,Bajo
-31.97986,-63.74894,Bajo
-31.95895,-63.71941,Bajo
-31.89445,-63.60877,Bajo
-31.94299,-63.91524,Bajo
-31.945311,-63.92207,Bajo
-31.85681,-63.54737,Bajo
-31.90841,-63.64932,Bajo
-31.926615,-63.692467,Bajo
-31.94644,-63.73352,Bajo
-31.88326,-63.66626,Bajo
-31.98198,-63.88155,Bajo
-31.8334,-63.61453,Bajo
-31.9174,-63.70896,Bajo
-31.94235,-63.8305,Bajo
-31.93313,-63.81965,Bajo
-31.96958,-63.7177,Bajo
-31.88871,-63.679241,Bajo
-31.98304,-63.771458,Bajo
-31.93798,-63.90889,Bajo
-31.94858,-63.9196,Bajo
-31.8839,-63.568932,Bajo
-31.9327,-63.64757,Bajo
-31.9322,-63.59613,Bajo
-31.8956,-63.62641,Bajo
-31.98816,-63.6081,Bajo
-31.95832,-63.93831,Bajo
-31.95185,-63.59012,Bajo
-31.90828,-63.50359,Bajo
-31.856366,-63.69049,Bajo
-31.861856,-63.623962,Bajo
-31.82771,-63.64908,Bajo
-31.737801,-63.536331,Bajo
-31.809254,-63.446148,Bajo
-31.8301,-63.41137,Bajo
-31.79572,-63.54705,Bajo
-31.838522,-63.54892,Bajo
-31.8448,-63.5112,Bajo
-31.82613,-63.44226,Bajo
-31.76572,-63.463875,Bajo
-31.793,-63.50455,Bajo
-31.82345,-63.38379,Bajo
-31.821899,-63.5303,Bajo
-31.73968,-63.53658,Bajo
-31.733423,-63.569984,Bajo
-31.730169,-63.59367,Bajo
-31.70618,-63.52179,Bajo
-31.725136,-63.553143,Bajo
-31.64231,-63.58762,Bajo
-31.728142,-63.509407,Bajo
-31.688969,-63.470516,Bajo
-31.8454,-63.2752,Bajo
-31.86896,-63.31225,Bajo
-31.89663,-63.08473,Bajo
-31.76925,-63.14035,Bajo
-31.996639,-62.927589,Bajo
-31.987139,-63.057163,Bajo
-32.034019,-62.911388,Bajo
-31.60626,-63.223339,Bajo
-31.696304,-63.212425,Bajo
-31.6739,-63.2123,Bajo
-31.63097,-63.17564,Bajo
-31.594913,-63.21396,Bajo
-31.744482,-63.381241,Bajo
-31.60119,-63.39456,Bajo
-31.574442,-63.363925,Bajo
-31.5197,-63.38253,Bajo
-31.5484,-63.3147,Bajo
-31.495653,-63.397293,Bajo
-31.49604,-63.291473,Bajo
-31.49942,-63.41402,Bajo
-31.46885,-63.432435,Bajo
-31.69163,-63.25766,Bajo
-33.797409,-64.160156,Bajo
-31.91671,-65.186432,Bajo
-31.7784,-65.382729,Bajo
-31.497869,-65.107964,Bajo
-31.60097,-65.11069,Bajo
-31.61869,-65.227539,Bajo
-31.521009,-65.049767,Bajo
-31.89984,-65.21696,Bajo
-31.92085,-65.22659,Bajo
-31.82477,-65.218842,Bajo
-31.832069,-65.577087,Bajo
-32.194359,-65.21376,Bajo
-31.967775,-65.19182,Bajo
-31.96091,-65.27221,Bajo
-32.027061,-65.165665,Bajo
-31.957069,-65.246231,Bajo
-30.91242,-61.984859,Bajo
-30.83796,-61.9624,Bajo
-30.93527,-62.0698,Bajo
-31.10645,-62.04626,Bajo
-30.78788,-62.11891,Bajo
-30.902479,-62.103069,Bajo
-31.17794,-62.07698,Bajo
-31.14853,-62.27026,Bajo
-31.330791,-62.807465,Bajo
-31.56777,-62.33161,Bajo
-31.29917,-62.171959,Bajo
-31.3031,-62.34814,Bajo
-31.30195,-62.273739,Bajo
-31.52219,-62.34515,Bajo
-31.27847,-62.5711,Bajo
-31.50643,-62.87349,Bajo
-31.29601,-62.30295,Bajo
-31.32032,-62.897629,Bajo
-31.439676,-63.117432,Bajo
-31.506571,-63.0382,Bajo
-31.342054,-63.07268,Bajo
-31.39042,-62.93278,Bajo
-31.330959,-63.25156,Bajo
-36.80489,-64.330437,Bajo
-31.17941,-62.94974,Bajo
-31.40855,-62.12019,Bajo
-31.1446,-62.2327,Bajo
-31.697918,-62.47218,Bajo
-31.96197,-62.35178,Bajo
-31.96603,-62.46764,Bajo
-31.851471,-62.850971,Bajo
-31.92335,-62.78099,Bajo
-31.841499,-62.683071,Bajo
-31.90836,-62.919731,Bajo
-31.994064,-62.88599,Bajo
-31.866558,-62.73125,Bajo
-31.61766,-63.02624,Bajo
-31.7108,-63.01776,Bajo
-31.618877,-62.818134,Bajo
-31.04178,-62.82573,Bajo
-31.05385,-62.89292,Bajo
-30.9811,-62.30655,Bajo
-31.060972,-63.004959,Bajo
-31.540339,-64.24903,Bajo
-31.71591,-64.42566,Bajo
-31.79374,-64.32439,Bajo
-31.51285,-64.400826,Bajo
-31.83485,-64.22841,Bajo
-31.764059,-64.30658,Bajo
-31.607779,-64.03244,Bajo
-31.672718,-64.100037,Bajo
-31.820303,-64.33169,Bajo
-31.825375,-64.11492,Bajo
-31.593599,-64.038002,Bajo
-31.37458,-64.03138,Bajo
-31.91082,-64.2374,Bajo
-31.898,-64.20731,Bajo
-31.55264,-64.04347,Bajo
-31.55279,-63.98661,Bajo
-31.461691,-64.008072,Bajo
-31.52091,-64.053253,Bajo
-31.86099,-64.144295,Bajo
-31.61414,-64.29174,Bajo
-29.860781,-64.036079,Bajo
-29.78188,-63.96089,Bajo
-32.13236,-63.85017,Bajo
-32.78026,-63.64272,Bajo
-32.618176,-63.582973,Bajo
-32.145599,-64.129997,Bajo
-32.112,-63.7029,Bajo
-32.053398,-63.558201,Bajo
-32.235241,-63.658337,Bajo
-32.0601,-63.2202,Bajo
-32.106781,-63.296291,Bajo
-32.1691,-63.4818,Bajo
-32.0063,-63.6775,Bajo
-32.08942,-63.706982,Bajo
-32.073002,-63.760201,Bajo
-32.21828,-64.28316,Bajo
-32.440201,-63.643501,Bajo
-32.795296,-63.666962,Bajo
-32.240398,-63.952499,Bajo
-32.008701,-63.1544,Bajo
-31.99201,-63.10645,Bajo
-32.27289,-63.6645,Bajo
-32.1226,-64.2076,Bajo
-32.08874,-63.76661,Bajo
-32.483,-63.7806,Bajo
-32.2144,-64.2473,Bajo
-32.15911,-63.88481,Bajo
-32.2047,-63.8282,Bajo
-32.14368,-64.01018,Bajo
-32.295559,-63.395,Bajo
-32.12061,-64.24123,Bajo
-32.39431,-63.89633,Bajo
-32.21703,-64.06562,Bajo
-32.05136,-63.46594,Bajo
-32.199009,-64.226067,Bajo
-32.1673,-64.21187,Bajo
-32.050224,-63.363663,Bajo
-32.06527,-63.46664,Bajo
-31.968838,-63.11647,Bajo
-32.006496,-63.5547,Bajo
-32.164094,-63.649483,Bajo
-31.992958,-63.38415,Bajo
-32.07021,-63.496861,Bajo
-32.211418,-63.92498,Bajo
-32.430382,-63.768921,Bajo
-32.2355,-63.441818,Bajo
-32.4725,-63.698,Bajo
-32.41275,-63.90882,Bajo
-32.4159,-63.7418,Bajo
-32.2346,-64.066193,Bajo
-32.07785,-64.05601,Bajo
-31.99159,-63.854641,Bajo
-31.92716,-63.809921,Bajo
-32.484798,-63.9044,Bajo
-32.454,-63.635,Bajo
-32.5039,-63.8091,Bajo
-32.42111,-63.87899,Bajo
-32.136501,-64.251892,Bajo
-32.1474,-64.1768,Bajo
-32.028938,-64.183281,Bajo
-32.78854,-63.66909,Bajo
-32.56607,-63.7665,Bajo
-32.66165,-63.97656,Bajo
-32.514156,-66.63672,Bajo
-32.62518,-63.87478,Bajo
-30.9314,-64.1511,Bajo
-30.7955,-63.728,Bajo
-30.7211,-64.023399,Bajo
-30.4792,-64.2125,Bajo
-30.513765,-64.056984,Bajo
-30.9384,-63.813999,Bajo
-30.755465,-64.11191,Bajo
-30.81448,-63.771248,Bajo
-30.83104,-64.08156,Bajo
-30.780313,-63.76637,Bajo
-30.603344,-63.767136,Bajo
-30.967791,-63.912231,Bajo
-30.6588,-63.978,Bajo
-30.676905,-63.853092,Bajo
-30.989895,-63.873898,Bajo
-30.54833,-63.98447,Bajo
-30.573601,-63.6548,Bajo
-30.82859,-64.067589,Bajo
